Market,MarketName,Sector,Fetch_Time,Value.Traded,Value.Traded|1W,Value.Traded|1M
JP,Japan 225 Index,Commercial Services,2026-06-28 23:31:27,39015577900.0,199046342000.0,897832170100.0
JP,Japan 225 Index,Communications,2026-06-28 23:31:27,515620833680.0,2211372241970.0,10246497180880.0
JP,Japan 225 Index,Consumer Durables,2026-06-28 23:31:27,434462857730.0,1893195396420.0,8024667499220.0
JP,Japan 225 Index,Consumer Non-Durables,2026-06-28 23:31:27,152226339600.0,665679559250.0,2631502230050.0
JP,Japan 225 Index,Consumer Services,2026-06-28 23:31:27,14810922850.0,85975835950.0,367285193450.0
JP,Japan 225 Index,Distribution Services,2026-06-28 23:31:27,118184034900.0,566236273400.0,2498453714500.0
JP,Japan 225 Index,Electronic Technology,2026-06-28 23:31:27,5812872212150.0,26176574466850.0,108866643643500.0
JP,Japan 225 Index,Energy Minerals,2026-06-28 23:31:27,31417449500.0,148079726700.0,691638513850.0
JP,Japan 225 Index,Finance,2026-06-28 23:31:27,503572367650.0,2531128248450.0,12453571023100.0
JP,Japan 225 Index,Health Technology,2026-06-28 23:31:27,154372740100.0,682615574500.0,3271802211300.0
JP,Japan 225 Index,Industrial Services,2026-06-28 23:31:27,37105756750.0,175342564100.0,828311165350.0
JP,Japan 225 Index,Non-Energy Minerals,2026-06-28 23:31:27,114036671110.0,636554771660.0,2999294594530.0
JP,Japan 225 Index,Process Industries,2026-06-28 23:31:27,229854725970.0,1057219533590.0,4434477006290.0
JP,Japan 225 Index,Producer Manufacturing,2026-06-28 23:31:27,1636472791160.0,8623415424560.0,34466050472710.0
JP,Japan 225 Index,Retail Trade,2026-06-28 23:31:27,156340273730.0,881609542100.0,3470725166710.0
JP,Japan 225 Index,Technology Services,2026-06-28 23:31:27,134930607700.0,710224891600.0,3362003468900.0
JP,Japan 225 Index,Transportation,2026-06-28 23:31:27,91048839000.0,460457876590.0,2206916893250.0
JP,Japan 225 Index,Utilities,2026-06-28 23:31:27,53487102460.0,260777856820.0,979756360720.0
JP,All Japanese companies,Commercial Services,2026-06-28 23:31:27,83618679580.0,389726889530.0,1774951601770.0
JP,All Japanese companies,Communications,2026-06-28 23:31:27,519967493680.0,2232342224770.0,10332425583280.0
JP,All Japanese companies,Consumer Durables,2026-06-28 23:31:27,487177532030.0,2101136682970.0,9018164684520.0
JP,All Japanese companies,Consumer Non-Durables,2026-06-28 23:31:27,255053688380.0,1114919232530.0,4406411320460.0
JP,All Japanese companies,Consumer Services,2026-06-28 23:31:27,166723319150.0,651218545289.2365,2470758160366.399
JP,All Japanese companies,Distribution Services,2026-06-28 23:31:27,166838145000.0,794463235750.0,3516226408750.0
JP,All Japanese companies,Electronic Technology,2026-06-28 23:31:27,6099466814150.0,27573936346950.0,114729244658500.0
JP,All Japanese companies,Energy Minerals,2026-06-28 23:31:27,36273263100.0,170555648300.0,803298746550.0
JP,All Japanese companies,Finance,2026-06-28 23:31:27,753324270930.0,3640667127260.0,17469817725030.0
JP,All Japanese companies,Government,2026-06-28 23:31:27,4600000.0,20700000.0,96600000.0
JP,All Japanese companies,Health Services,2026-06-28 23:31:27,1633496500.0,9044390600.0,39797824500.0
JP,All Japanese companies,Health Technology,2026-06-28 23:31:27,222044799050.0,1007769237400.0,4858784105000.0
JP,All Japanese companies,Industrial Services,2026-06-28 23:31:27,93961163600.0,455923647150.0,2137573511000.0
JP,All Japanese companies,Miscellaneous,2026-06-28 23:31:27,735956900.0,3134332900.0,16738523500.0
JP,All Japanese companies,Non-Energy Minerals,2026-06-28 23:31:27,294900897610.0,1814151567760.0,6100643323530.0
JP,All Japanese companies,Process Industries,2026-06-28 23:31:27,385683401020.0,1838326473090.0,8135271318490.0
JP,All Japanese companies,Producer Manufacturing,2026-06-28 23:31:27,2055564307730.0,10750153330300.0,43798388941370.0
JP,All Japanese companies,Retail Trade,2026-06-28 23:31:27,292683104550.0,1577067895720.0,5492263602440.0
JP,All Japanese companies,Technology Services,2026-06-28 23:31:27,272849974760.0,1457556878250.0,6579784100380.0
JP,All Japanese companies,Transportation,2026-06-28 23:31:27,123159017750.0,625925266040.0,2984029849600.0
JP,All Japanese companies,Utilities,2026-06-28 23:31:27,76865450000.0,397846556380.0,1552143774140.0
KR,All South Korean Companies,Commercial Services,2026-06-28 23:31:27,220424092828.0,964698171429.0,4100302641188.0
KR,All South Korean Companies,Communications,2026-06-28 23:31:27,143861757751.0,658460748644.0,5003836504366.0
KR,All South Korean Companies,Consumer Durables,2026-06-28 23:31:27,1978305479724.0,8496823811202.0,42104440247086.0
KR,All South Korean Companies,Consumer Non-Durables,2026-06-28 23:31:27,633631660019.0,3126744421670.0,11650051683171.889
KR,All South Korean Companies,Consumer Services,2026-06-28 23:31:27,123510744178.0,572735005665.0,2689638851888.0
KR,All South Korean Companies,Distribution Services,2026-06-28 23:31:27,165977701315.0,924900150231.0,5422677640666.0
KR,All South Korean Companies,Electronic Technology,2026-06-28 23:31:27,40338532567998.0,189167905303535.78,662873000646623.8
KR,All South Korean Companies,Energy Minerals,2026-06-28 23:31:27,98707501985.0,408760794195.0,1642224832955.0
KR,All South Korean Companies,Finance,2026-06-28 23:31:27,3977622894731.0,24859547117198.0,82746161991649.0
KR,All South Korean Companies,Health Services,2026-06-28 23:31:27,21732534530.0,123347342850.0,486845253955.0
KR,All South Korean Companies,Health Technology,2026-06-28 23:31:27,1665706329342.0,8258548499005.0,31625249658376.418
KR,All South Korean Companies,Industrial Services,2026-06-28 23:31:27,616234439616.0,3460217055006.0,12049680685808.0
KR,All South Korean Companies,Miscellaneous,2026-06-28 23:31:27,5489493561.0,23854079840.0,123618668846.0
KR,All South Korean Companies,Non-Energy Minerals,2026-06-28 23:31:27,715734825215.0,2796609282315.0,8239883208094.0
KR,All South Korean Companies,Process Industries,2026-06-28 23:31:27,799898135001.0,3652053301628.0,18020520853103.0
KR,All South Korean Companies,Producer Manufacturing,2026-06-28 23:31:27,6638863250665.0,28426465586187.375,133355322396240.53
KR,All South Korean Companies,Retail Trade,2026-06-28 23:31:27,402361687488.0,1342711196522.0,5444061099073.0
KR,All South Korean Companies,Technology Services,2026-06-28 23:31:27,1037566114946.0,4436394625681.0,32575958927183.426
KR,All South Korean Companies,Transportation,2026-06-28 23:31:27,229006383283.0,1124217337216.0,4985379976171.0
KR,All South Korean Companies,Utilities,2026-06-28 23:31:27,404956098989.0,1423176502854.0,6232715300470.0
KR,KOSPI Composite Index,Commercial Services,2026-06-28 23:31:28,91759830758.0,384683545084.0,1666581124618.0
KR,KOSPI Composite Index,Communications,2026-06-28 23:31:28,139211485220.0,637968066460.0,4898804026720.0
KR,KOSPI Composite Index,Consumer Durables,2026-06-28 23:31:28,1885753356455.0,8071212404662.0,40005321959762.0
KR,KOSPI Composite Index,Consumer Non-Durables,2026-06-28 23:31:28,556441464421.0,2584413467469.0,9432230889681.0
KR,KOSPI Composite Index,Consumer Services,2026-06-28 23:31:28,60122131240.0,303406405101.0,1644085110876.0
KR,KOSPI Composite Index,Distribution Services,2026-06-28 23:31:28,126640233014.0,759628044760.0,4497854323509.0
KR,KOSPI Composite Index,Electronic Technology,2026-06-28 23:31:28,38025513249911.0,176870110902190.0,607466867099495.4
KR,KOSPI Composite Index,Energy Minerals,2026-06-28 23:31:28,95145093960.0,386514046900.0,1541176372450.0
KR,KOSPI Composite Index,Finance,2026-06-28 23:31:28,3908207220590.0,24500826863183.0,79826928967334.0
KR,KOSPI Composite Index,Health Technology,2026-06-28 23:31:28,424352108083.0,2158400266283.0,8902684977333.0
KR,KOSPI Composite Index,Industrial Services,2026-06-28 23:31:28,583056484702.0,3235895638737.0,11405853475490.0
KR,KOSPI Composite Index,Miscellaneous,2026-06-28 23:31:28,37975385850.0,135457833150.0,518874132240.0
KR,KOSPI Composite Index,Non-Energy Minerals,2026-06-28 23:31:28,354571815198.0,1782336709715.0,6223497091613.0
KR,KOSPI Composite Index,Process Industries,2026-06-28 23:31:28,488889953868.0,2360721409019.0,12346218662850.0
KR,KOSPI Composite Index,Producer Manufacturing,2026-06-28 23:31:28,3710792713379.0,16989588321053.377,80245630907128.73
KR,KOSPI Composite Index,Retail Trade,2026-06-28 23:31:28,359694119680.0,1180571334440.0,4917351197825.0
KR,KOSPI Composite Index,Technology Services,2026-06-28 23:31:28,764256850291.0,3204169942473.0,26903709054480.0
KR,KOSPI Composite Index,Transportation,2026-06-28 23:31:28,215421409906.0,1095046872420.0,4908456229404.0
KR,KOSPI Composite Index,Utilities,2026-06-28 23:31:28,369533012395.0,1353250601380.0,5846306049475.0
TW,All Taiwan Companies,Commercial Services,2026-06-28 23:31:28,23735176022.28,131700587366.88,386953341660.37976
TW,All Taiwan Companies,Communications,2026-06-28 23:31:28,5435417805.8,32570875411.1,102729712577.7
TW,All Taiwan Companies,Consumer Durables,2026-06-28 23:31:28,13033638682.11,57667023858.55578,229334728934.61218
TW,All Taiwan Companies,Consumer Non-Durables,2026-06-28 23:31:28,3015931428.9,15620512561.1,67698435488.31
TW,All Taiwan Companies,Consumer Services,2026-06-28 23:31:28,923898372.92,4150871170.35,18936812733.1
TW,All Taiwan Companies,Distribution Services,2026-06-28 23:31:28,14640138864.65,71054798728.15,370099629807.5
TW,All Taiwan Companies,Electronic Technology,2026-06-28 23:31:28,1398707248857.13,6419817867783.695,22187050154771.49
TW,All Taiwan Companies,Energy Minerals,2026-06-28 23:31:28,647005869.55,3306963968.95,10967554397.45
TW,All Taiwan Companies,Finance,2026-06-28 23:31:28,32789045579.059998,180816068006.5222,942908664023.9403
TW,All Taiwan Companies,Health Services,2026-06-28 23:31:28,64392813.6,307824639.8,1241548469.4
TW,All Taiwan Companies,Health Technology,2026-06-28 23:31:28,8241011642.72,43336721552.34,164110725888.33105
TW,All Taiwan Companies,Industrial Services,2026-06-28 23:31:28,20108144740.51,70489287257.04938,317579137302.7514
TW,All Taiwan Companies,Miscellaneous,2026-06-28 23:31:28,1524673.3,7213046.5,116029977.4
TW,All Taiwan Companies,Non-Energy Minerals,2026-06-28 23:31:28,15951641196.82,81668994091.18,289239549974.13
TW,All Taiwan Companies,Process Industries,2026-06-28 23:31:28,36719525477.840004,242031903516.17545,885255840480.4912
TW,All Taiwan Companies,Producer Manufacturing,2026-06-28 23:31:28,100255297232.59,501574060272.12,2321440811519.237
TW,All Taiwan Companies,Retail Trade,2026-06-28 23:31:28,3041625044.47,17640047719.25,79174805417.25
TW,All Taiwan Companies,Technology Services,2026-06-28 23:31:28,12655517259.59,61861927702.132454,278947310959.2224
